"","name","E1","E2","pvals","strain","pvals_corrected","pvals_corrected_overall"
"569","log","Ni","Co",0.0478916686550757,"nibm_9",0.116308338162327,0.0919524189242845
"570","log","Ni","Cu",0.902928451033578,"nibm_11",0.991512108687372,0.931768917528509
"571","log","Ni","Cu",0.732096504460843,"nibm_12",0.991512108687372,0.827217028654983
"572","log","Ni","Cu",0.991512108687372,"nibm_14",0.991512108687372,0.992693887124425
"573","log","Ni","Cu",0.650824747271967,"nibm_16",0.991512108687372,0.774352390521887
"574","log","Ni","Cu",0.000553154701988769,"nibm_17",0.00940362993380908,0.00172732323297608
"575","log","Ni","Cu",0.520083119756293,"nibm_21",0.991512108687372,0.663384346402927
"576","log","Ni","Cu",0.802133927154858,"nibm_22",0.991512108687372,0.872788210893887
"577","log","Ni","Cu",0.908781822925361,"nibm_24",0.991512108687372,0.935510700070225
"578","log","Ni","Cu",0.00464476024154871,"nibm_25",0.0263203080354427,0.0118951176917711
"579","log","Ni","Cu",0.701237888107715,"nibm_27",0.991512108687372,0.813590919903979
"580","log","Ni","Cu",0.711039636663305,"nibm_28",0.991512108687372,0.821174610388943
"581","log","Ni","Cu",0.929492663780756,"nibm_29",0.991512108687372,0.951003456243404
"582","log","Ni","Cu",0.635580181234217,"nibm_30",0.991512108687372,0.763787342255712
"583","log","Ni","Cu",0.00159074424015569,"nibm_4",0.0135213260413233,0.00457611356757115
"584","log","Ni","Cu",0.983776096221965,"nibm_6",0.991512108687372,0.988483158883315
"585","log","Ni","Cu",0.959138548056325,"nibm_8",0.991512108687372,0.974215695728311
"586","log","Ni","Cu",0.685726562304239,"nibm_9",0.991512108687372,0.801848851381044
"587","log","Ni","Mn",0.00102380293016775,"nibm_11",0.00580154993761723,0.00301752442575757
"588","log","Ni","Mn",0.355294784074775,"nibm_12",0.604001132927117,0.49857486150021
"589","log","Ni","Mn",0.187788080811259,"nibm_14",0.435600388404854,0.294844837161602
"590","log","Ni","Mn",1.8948981721317e-05,"nibm_16",0.000322132689262388,7.91897743577425e-05
"591","log","Ni","Mn",0.966650558789502,"nibm_17",0.966650558789502,0.978518793256961
"592","log","Ni","Mn",0.619565877860696,"nibm_21",0.756988747289501,0.751087521658324
"593","log","Ni","Mn",0.623402497767825,"nibm_22",0.756988747289501,0.75346488938845
"594","log","Ni","Mn",0.0147463253854608,"nibm_24",0.0501375063105666,0.0329439184143272
"595","log","Ni","Mn",0.85177941066896,"nibm_25",0.90501562383577,0.899993339574751
"596","log","Ni","Mn",0.813727178788615,"nibm_27",0.90501562383577,0.879752231235577
"597","log","Ni","Mn",0.543160811328553,"nibm_28",0.756988747289501,0.688167543764682
"598","log","Ni","Mn",0.248872416852991,"nibm_29",0.470092342944539,0.375319264194816
"599","log","Ni","Mn",0.0472713185212836,"nibm_30",0.13393540247697,0.0911999718675722
"600","log","Ni","Mn",0.00923115083996486,"nibm_4",0.0392323910698507,0.0217813671504789
"601","log","Ni","Mn",0.462953483559015,"nibm_6",0.715473565500296,0.608577349279457
"602","log","Ni","Mn",0.204988418072873,"nibm_8",0.435600388404854,0.316691066794666
"603","log","Ni","Mn",0.000726815426248502,"nibm_9",0.00580154993761723,0.00222819327755015
"604","log","Ni","Ni",8.2939898987333e-17,"nibm_11",3.52494570696165e-16,2.32231717164532e-15
"605","log","Ni","Ni",0.00044933919177698,"nibm_12",0.000848751806689851,0.00143515179122686
"606","log","Ni","Ni",0.00531076401499961,"nibm_14",0.00820754438681757,0.0134611094227065
"607","log","Ni","Ni",0.00156329736772806,"nibm_16",0.0026576055251377,0.00451261095839028
"608","log","Ni","Ni",0.922146011737998,"nibm_17",0.922146011737998,0.944637377877949
"609","log","Ni","Ni",2.18984022760455e-05,"nibm_21",5.31818340989675e-05,8.92944558829038e-05
"610","log","Ni","Ni",0.900856391649998,"nibm_22",0.922146011737998,0.930774131594094
"611","log","Ni","Ni",3.11837992753845e-16,"nibm_24",1.06024917536307e-15,7.0795652408981e-15
"612","log","Ni","Ni",0.780360645382438,"nibm_25",0.88440873143343,0.856045368594123
"613","log","Ni","Ni",0.497160850625661,"nibm_27",0.603695318616873,0.64446776932956
"614","log","Ni","Ni",0.00786728036421297,"nibm_28",0.0111453138493017,0.0190447132735991
"615","log","Ni","Ni",0.00020418017495607,"nibm_29",0.000433882871781648,0.000702915356406142
"616","log","Ni","Ni",1.61946475664077e-18,"nibm_30",1.37654504314465e-17,8.00206115046026e-17
"617","log","Ni","Ni",1.87891761741682e-22,"nibm_4",3.19415994960859e-21,1.75365644292236e-20
"618","log","Ni","Ni",4.60650873077105e-06,"nibm_6",1.30517747371846e-05,2.14970407435982e-05
"619","log","Ni","Ni",0.0122695074965592,"nibm_8",0.0160447405724236,0.0280601081110515
"620","log","Ni","Ni",4.18583599294487e-18,"nibm_9",2.37197372933543e-17,1.85058012319668e-16
"621","log","Ni","Zn",3.0737473699833e-16,"nibm_11",2.6126852644858e-15,7.0795652408981e-15
"622","log","Ni","Zn",8.97503121290082e-05,"nibm_12",0.00050858510206438,0.000332762913419912
"623","log","Ni","Zn",0.0281759440500255,"nibm_14",0.0532212276500482,0.057585871051147
"624","log","Ni","Zn",0.0227062322758843,"nibm_16",0.0482507435862541,0.0479227012857859
"625","log","Ni","Zn",0.0322292693553986,"nibm_17",0.0547897579041777,0.0649222692051196
"626","log","Ni","Zn",0.000991247605911534,"nibm_21",0.00421280232512402,0.00294221904228159
"627","log","Ni","Zn",0.153098897325073,"nibm_22",0.200206250348172,0.247790122838268
"628","log","Ni","Zn",0.555929887796399,"nibm_24",0.630053872835919,0.695586345709663
"629","log","Ni","Zn",0.0394988158088602,"nibm_25",0.0610436244318748,0.0780682477163354
"630","log","Ni","Zn",0.943773501057903,"nibm_27",0.943773501057903,0.962099200107571
"631","log","Ni","Zn",0.719505372912217,"nibm_28",0.76447445871923,0.821174610388943
"632","log","Ni","Zn",0.0131737031347362,"nibm_29",0.0319932790415021,0.0298272523805347
"633","log","Ni","Zn",0.0770849751233435,"nibm_30",0.10920371475807,0.139550385999156
"634","log","Ni","Zn",0.474625635467713,"nibm_4",0.576331128782223,0.620039710408832
"635","log","Ni","Zn",0.00226080016189857,"nibm_6",0.00768672055045514,0.006330240453316
"636","log","Ni","Zn",0.00796057637976643,"nibm_8",0.0225549664093382,0.0192151843649534
"637","log","Ni","Zn",7.30686882899746e-17,"nibm_9",1.24216770092957e-15,2.11647235046823e-15
"638","log","Zn",".YPAD",0.811611448056532,"znbm_11",0.871730814579238,0.879752231235577
"639","log","Zn",".YPAD",0.0143026491483299,"znbm_12",0.0240347615438574,0.0322097192616545
"640","log","Zn",".YPAD",0.000660423287975673,"znbm_15",0.00239403441891181,0.00205465022925765
"641","log","Zn",".YPAD",0.00425643928163575,"znbm_16",0.00881690994053121,0.0110693776983716
"642","log","Zn",".YPAD",0.757189178520539,"znbm_17",0.844557160657525,0.844673187194227
"643","log","Zn",".YPAD",2.17338834398022e-05,"znbm_19",0.000126056523950853,8.90559126313847e-05
"644","log","Zn",".YPAD",0.110758712905461,"znbm_22",0.160600133712918,0.189872079266504
"645","log","Zn",".YPAD",0.421128374154099,"znbm_23",0.530987950020386,0.567813538185303
"646","log","Zn",".YPAD",0.00290932593736378,"znbm_25",0.0070308710152958,0.00785798645461599
"647","log","Zn",".YPAD",0.270999125450884,"znbm_28",0.357226119912529,0.401256956230219
"648","log","Zn",".YPAD",0.00688493022194231,"znbm_29",0.0124789360272704,0.0167633083664682
"649","log","Zn",".YPAD",0.996331603619957,"znbm_31",0.996331603619957,0.996331603619957
"650","log","Zn",".YPAD",0.862208264244131,"znbm_32",0.893001416538564,0.907587646572769
"651","log","Zn",".YPAD",0.0479466184390912,"znbm_34",0.073181680775455,0.0919524189242845
"652","log","Zn",".YPAD",1.17248342672063e-08,"znbm_37",1.13340064582994e-07,8.79362570040471e-08
"653","log","Zn",".YPAD",1.25898683538526e-16,"znbm_38",3.65106182261726e-15,3.2911985818395e-15
"654","log","Zn",".YPAD",0.700414644173482,"znbm_39",0.81248098724124,0.813590919903979
"655","log","Zn",".YPAD",0.00281448637885168,"znbm_41",0.0070308710152958,0.00765103093280069
"656","log","Zn",".YPAD",0.00349158315562158,"znbm_42",0.00778891627023275,0.00922304984503813
"657","log","Zn",".YPAD",0.014918127854808,"znbm_43",0.0240347615438574,0.0332223728157069
"658","log","Zn",".YPAD",0.000119882212071095,"znbm_44",0.000496654878580252,0.000428515141020085
"659","log","Zn",".YPAD",0.00241301683578981,"znbm_45",0.00699774882379044,0.00673400047197155
"660","log","Zn",".YPAD",1.5782265370737e-05,"znbm_46",0.000114421423937843,6.72949386366452e-05
"661","log","Zn",".YPAD",3.32998409556832e-10,"znbm_47",4.82847693857407e-09,3.25254260497371e-09
"662","log","Zn",".YPAD",0.00606219374071871,"znbm_5",0.0117202412320562,0.0149332631736179
"663","log","Zn",".YPAD",0.63919974684751,"znbm_6",0.772366360774074,0.765945488376474
"664","log","Zn",".YPAD",4.16365199487673e-05,"znbm_7",0.000201243179752375,0.000161173625608131
"665","log","Zn",".YPAD",0.0014752343932017,"znbm_8",0.00475353304476105,0.00427309272513597
"666","log","Zn",".YPAD",0.129733180917645,"znbm_9",0.179155345076748,0.216221968196076
"667","log","Zn","Cd",0.484322400248011,"znbm_11",0.810739801357143,0.630745451485782
"668","log","Zn","Cd",0.088403758293664,"znbm_12",0.256370899051626,0.156996103523632
"669","log","Zn","Cd",0.0170800127173097,"znbm_15",0.0619150461002477,0.0374600801110709
"670","log","Zn","Cd",0.721519595486852,"znbm_16",0.836962730764748,0.822356119686507
"671","log","Zn","Cd",0.264647749878938,"znbm_17",0.562032702638109,0.394856323087581
"672","log","Zn","Cd",0.119363609389763,"znbm_19",0.314685879300285,0.201741311644671
"673","log","Zn","Cd",0.271326132308053,"znbm_22",0.562032702638109,0.401256956230219
"674","log","Zn","Cd",2.09738977945431e-18,"znbm_23",6.08243036041749e-17,9.78781897078677e-17
"675","log","Zn","Cd",1.19852638513043e-05,"znbm_25",8.68931629219563e-05,5.21638426688893e-05
"676","log","Zn","Cd",6.47253116235175e-12,"znbm_28",9.38517018541004e-11,8.91299373176306e-11
"677","log","Zn","Cd",0.578875449841288,"znbm_29",0.810739801357143,0.71298442502446
"678","log","Zn","Cd",0.672352520877572,"znbm_31",0.829332857150107,0.79100296573832
"679","log","Zn","Cd",0.202179233962342,"znbm_32",0.488599815408994,0.31334051019994
"680","log","Zn","Cd",0.775659563881402,"znbm_34",0.865158744329256,0.853937134548332
"681","log","Zn","Cd",0.533700112574678,"znbm_37",0.810739801357143,0.678227071955718
