strain,E1,E2,anc_slope,avg_slope,relfit1
cubm_3,Cu,Zn,0.020141181159930934,0.018048803599827534,-0.0020923775601034006
cubm_4,Cu,.YPAD,0.25524757384878666,0.24467506005362877,-0.01057251379515789
cubm_4,Cu,Cd,0.01895355052072835,0.0552886479099346,0.036335097389206254
cubm_4,Cu,Co,0.024788894353866546,0.025906787329277325,0.0011178929754107787
cubm_4,Cu,Cu,0.008643785839868025,0.12509219580111866,0.11644840996125064
cubm_4,Cu,Mn,0.01977103815109517,0.12742066509141567,0.1076496269403205
cubm_4,Cu,Ni,0.02142069074895225,0.07724302882039517,0.05582233807144292
cubm_4,Cu,Zn,0.020141181159930934,0.01881169715001185,-0.0013294840099190852
cubm_6,Cu,.YPAD,0.25524757384878666,0.21033867486225374,-0.044908898986532914
cubm_6,Cu,Cd,0.01895355052072835,0.0602681723409215,0.04131462182019315
cubm_6,Cu,Co,0.024788894353866546,0.01849467414494212,-0.006294220208924426
cubm_6,Cu,Cu,0.008643785839868025,0.162800905544047,0.15415711970417897
cubm_6,Cu,Mn,0.01977103815109517,0.0946160864522157,0.07484504830112053
cubm_6,Cu,Ni,0.02142069074895225,0.07189129021811795,0.0504705994691657
cubm_6,Cu,Zn,0.020141181159930934,0.008201858240723206,-0.011939322919207728
cubm_7,Cu,.YPAD,0.25524757384878666,0.18959638302396,-0.06565119082482665
cubm_7,Cu,Cd,0.01895355052072835,0.0842308669413844,0.06527731642065605
cubm_7,Cu,Co,0.024788894353866546,0.011307313582675792,-0.013481580771190754
cubm_7,Cu,Cu,0.008643785839868025,0.13838003012911493,0.1297362442892469
cubm_7,Cu,Mn,0.01977103815109517,0.132924627465475,0.11315358931437984
cubm_7,Cu,Ni,0.02142069074895225,0.07330769407620796,0.05188700332725571
cubm_7,Cu,Zn,0.020141181159930934,0.008199163634148307,-0.011942017525782627
cubm_8,Cu,.YPAD,0.25524757384878666,0.21007158200817,-0.04517599184061666
cubm_8,Cu,Cd,0.01895355052072835,0.0608557023246137,0.04190215180388535
cubm_8,Cu,Co,0.024788894353866546,0.00699606927667684,-0.017792825077189704
cubm_8,Cu,Cu,0.008643785839868025,0.10951994627653155,0.10087616043666353
cubm_8,Cu,Mn,0.01977103815109517,0.12342232868708924,0.10365129053599408
cubm_8,Cu,Ni,0.02142069074895225,0.14229686361444394,0.12087617286549168
cubm_8,Cu,Zn,0.020141181159930934,0.012327413556612056,-0.007813767603318878
cubm_9,Cu,.YPAD,0.25524757384878666,0.21033546150489574,-0.04491211234389092
cubm_9,Cu,Cd,0.01895355052072835,0.07067090016521504,0.051717349644486696
cubm_9,Cu,Co,0.024788894353866546,0.013622504868582297,-0.011166389485284249
cubm_9,Cu,Cu,0.008643785839868025,0.160156894928043,0.15151310908817497
cubm_9,Cu,Mn,0.01977103815109517,0.11934640406947868,0.09957536591838351
cubm_9,Cu,Ni,0.02142069074895225,0.08114151748006564,0.05972082673111338
cubm_9,Cu,Zn,0.020141181159930934,0.009950415917151874,-0.01019076524277906
mnbm_12,Mn,.YPAD,0.25524757384878666,0.18677792769233875,-0.0684696461564479
mnbm_12,Mn,Cd,0.01895355052072835,0.12680982759555326,0.10785627707482491
mnbm_12,Mn,Co,0.024788894353866546,0.011663567864306222,-0.013125326489560324
mnbm_12,Mn,Cu,0.008643785839868025,0.009652335739018792,0.001008549899150767
mnbm_12,Mn,Mn,0.01977103815109517,0.1249887830470645,0.10521774489596933
mnbm_12,Mn,Ni,0.02142069074895225,0.012407200641884053,-0.009013490107068197
mnbm_12,Mn,Zn,0.020141181159930934,0.01810157524706481,-0.002039605912866123
mnbm_13,Mn,.YPAD,0.25524757384878666,0.1904358044639565,-0.06481176938483016
mnbm_13,Mn,Cd,0.01895355052072835,0.017469020527349773,-0.0014845299933785756
mnbm_13,Mn,Co,0.024788894353866546,0.0395227193472625,0.014733824993395955
mnbm_13,Mn,Cu,0.008643785839868025,0.021616846732075406,0.01297306089220738
mnbm_13,Mn,Mn,0.01977103815109517,0.15942654649307267,0.13965550834197749
mnbm_13,Mn,Ni,0.02142069074895225,0.0217572918168041,3.366010678518515e-4
mnbm_13,Mn,Zn,0.020141181159930934,0.018186821387766713,-0.0019543597721642207
mnbm_14,Mn,.YPAD,0.25524757384878666,0.14468865360897676,-0.1105589202398099
mnbm_14,Mn,Cd,0.01895355052072835,0.008325630132532957,-0.010627920388195392
mnbm_14,Mn,Co,0.024788894353866546,0.016487502468853773,-0.008301391885012773
mnbm_14,Mn,Cu,0.008643785839868025,0.016845453373881544,0.008201667534013518
mnbm_14,Mn,Mn,0.01977103815109517,0.10640329081573757,0.0866322526646424
mnbm_14,Mn,Ni,0.02142069074895225,0.20053521577606562,0.17911452502711336
mnbm_14,Mn,Zn,0.020141181159930934,0.015703348321682832,-0.004437832838248102
mnbm_15,Mn,.YPAD,0.25524757384878666,0.1065478597347265,-0.14869971411406016
mnbm_15,Mn,Cd,0.01895355052072835,0.0122830723555308,-0.006670478165197549
mnbm_15,Mn,Co,0.024788894353866546,0.0173138731657252,-0.007475021188141345
mnbm_15,Mn,Cu,0.008643785839868025,0.017456317052966245,0.00881253121309822
mnbm_15,Mn,Mn,0.01977103815109517,0.1026889016579139,0.08291786350681873
mnbm_15,Mn,Ni,0.02142069074895225,0.08016886272332885,0.058748171974376595
mnbm_15,Mn,Zn,0.020141181159930934,0.023623909352343802,0.003482728192412868
mnbm_16,Mn,.YPAD,0.25524757384878666,0.189268733218062,-0.06597884063072465
mnbm_16,Mn,Cd,0.01895355052072835,0.024903052739388948,0.005949502218660599
mnbm_16,Mn,Co,0.024788894353866546,0.040709163733054776,0.01592026937918823
mnbm_16,Mn,Cu,0.008643785839868025,0.011359774015895482,0.0027159881760274573
mnbm_16,Mn,Mn,0.01977103815109517,0.16375499403281651,0.14398395588172136
mnbm_16,Mn,Ni,0.02142069074895225,0.016146570136488226,-0.005274120612464024
mnbm_16,Mn,Zn,0.020141181159930934,0.012430130787629183,-0.007711050372301751
mnbm_17,Mn,.YPAD,0.25524757384878666,0.195142728164066,-0.06010484568472066
mnbm_17,Mn,Cd,0.01895355052072835,0.027547451156295623,0.008593900635567274
mnbm_17,Mn,Co,0.024788894353866546,0.038760951862060175,0.013972057508193629
mnbm_17,Mn,Cu,0.008643785839868025,0.011965399146496327,0.003321613306628302
mnbm_17,Mn,Mn,0.01977103815109517,0.15712947368656824,0.13735843553547306
mnbm_17,Mn,Ni,0.02142069074895225,0.07505469097196518,0.05363400022301293
mnbm_17,Mn,Zn,0.020141181159930934,0.015512812784335125,-0.004628368375595809
mnbm_18,Mn,.YPAD,0.25524757384878666,0.17712589700305525,-0.0781216768457314
mnbm_18,Mn,Cd,0.01895355052072835,0.011090419377302041,-0.007863131143426308
mnbm_18,Mn,Co,0.024788894353866546,0.018147499580845067,-0.0066413947730214785
mnbm_18,Mn,Cu,0.008643785839868025,0.022397554150233027,0.013753768310365002
mnbm_18,Mn,Mn,0.01977103815109517,0.10122862060165287,0.0814575824505577
mnbm_18,Mn,Ni,0.02142069074895225,0.08058185276271783,0.059161162013765575
mnbm_18,Mn,Zn,0.020141181159930934,0.026354724117864468,0.0062135429579335336
mnbm_20,Mn,.YPAD,0.25524757384878666,0.16354149076948377,-0.09170608307930289
mnbm_20,Mn,Cd,0.01895355052072835,0.018651086358678612,-3.0246416204973703e-4
mnbm_20,Mn,Co,0.024788894353866546,0.01336675980734281,-0.011422134546523736
mnbm_20,Mn,Cu,0.008643785839868025,0.013467863396732217,0.0048240775568641914
mnbm_20,Mn,Mn,0.01977103815109517,0.10192355549324375,0.08215251734214858
mnbm_20,Mn,Ni,0.02142069074895225,0.009675599815794904,-0.011745090933157346
mnbm_20,Mn,Zn,0.020141181159930934,0.015868607812959592,-0.004272573346971342
mnbm_21,Mn,.YPAD,0.25524757384878666,0.16048265935215975,-0.09476491449662691
mnbm_21,Mn,Cd,0.01895355052072835,0.016135177224874127,-0.002818373295854222
mnbm_21,Mn,Co,0.024788894353866546,0.022874797311889225,-0.001914097041977321
mnbm_21,Mn,Cu,0.008643785839868025,0.009006802154098983,3.6301631423095795e-4
mnbm_21,Mn,Mn,0.01977103815109517,0.09533223672697487,0.0755611985758797
mnbm_21,Mn,Ni,0.02142069074895225,0.0222376290992532,8.169383503009511e-4
mnbm_21,Mn,Zn,0.020141181159930934,0.0191898572032834,-9.513239566475325e-4
mnbm_23,Mn,.YPAD,0.25524757384878666,0.13083862968795335,-0.12440894416083331
mnbm_23,Mn,Cd,0.01895355052072835,0.010422609772464656,-0.008530940748263693
mnbm_23,Mn,Co,0.024788894353866546,0.008059048453579193,-0.016729845900287352
mnbm_23,Mn,Cu,0.008643785839868025,0.017383621738383433,0.008739835898515408
mnbm_23,Mn,Mn,0.01977103815109517,0.06779425401800174,0.04802321586690657
mnbm_23,Mn,Ni,0.02142069074895225,0.19569001070326056,0.1742693199543083
mnbm_23,Mn,Zn,0.020141181159930934,0.012928973421496199,-0.007212207738434735
mnbm_24,Mn,.YPAD,0.25524757384878666,0.09501454246371721,-0.16023303138506945
mnbm_24,Mn,Cd,0.01895355052072835,0.0225964250089028,0.0036428744881744496
mnbm_24,Mn,Co,0.024788894353866546,0.017372661412218274,-0.0074162329416482715
mnbm_24,Mn,Cu,0.008643785839868025,0.020519337459723473,0.011875551619855448
mnbm_24,Mn,Mn,0.01977103815109517,0.1074112759078909,0.08764023775679573
mnbm_24,Mn,Ni,0.02142069074895225,0.07567903839850167,0.05425834764954941
mnbm_24,Mn,Zn,0.020141181159930934,0.014035696538350358,-0.0061054846215805765
mnbm_25,Mn,.YPAD,0.25524757384878666,0.14971580173592225,-0.10553177211286441
mnbm_25,Mn,Cd,0.01895355052072835,0.09556748766896535,0.076613937148237
mnbm_25,Mn,Co,0.024788894353866546,0.013521498362645252,-0.011267395991221294
mnbm_25,Mn,Cu,0.008643785839868025,0.0289388341660294,0.020295048326161372
mnbm_25,Mn,Mn,0.01977103815109517,0.06471380798271177,0.0449427698316166
mnbm_25,Mn,Ni,0.02142069074895225,0.13539566476317147,0.11397497401421922
mnbm_25,Mn,Zn,0.020141181159930934,0.015195029638241183,-0.0049461515216897515
mnbm_27,Mn,.YPAD,0.25524757384878666,0.0900890588836911,-0.16515851496509554
mnbm_27,Mn,Cd,0.01895355052072835,0.013825931571842537,-0.005127618948885812
mnbm_27,Mn,Co,0.024788894353866546,0.010833927474584979,-0.013954966879281567
mnbm_27,Mn,Cu,0.008643785839868025,0.020256670088536488,0.011612884248668463
mnbm_27,Mn,Mn,0.01977103815109517,0.15564320569316767,0.1358721675420725
mnbm_27,Mn,Ni,0.02142069074895225,0.008170140033958438,-0.013250550714993812
mnbm_27,Mn,Zn,0.020141181159930934,0.009618045992976205,-0.010523135166954729
mnbm_28,Mn,.YPAD,0.25524757384878666,0.19121662469118175,-0.0640309491576049
mnbm_28,Mn,Cd,0.01895355052072835,0.030720358179525665,0.011766807658797316
mnbm_28,Mn,Co,0.024788894353866546,0.01341295509845371,-0.011375939255412837
mnbm_28,Mn,Cu,0.008643785839868025,0.015366146693951425,0.0067223608540834
mnbm_28,Mn,Mn,0.01977103815109517,0.134215376743074,0.11444433859197882
mnbm_28,Mn,Ni,0.02142069074895225,0.011497309485945337,-0.009923381263006913
mnbm_28,Mn,Zn,0.020141181159930934,0.00446232051865003,-0.015678860641280906
mnbm_29,Mn,.YPAD,0.25524757384878666,0.18668096338122134,-0.06856661046756532
mnbm_29,Mn,Cd,0.01895355052072835,0.030393332062228502,0.011439781541500153
mnbm_29,Mn,Co,0.024788894353866546,0.020117258217600124,-0.004671636136266422
mnbm_29,Mn,Cu,0.008643785839868025,0.012423996664789877,0.003780210824921852
mnbm_29,Mn,Mn,0.01977103815109517,0.147051387971997,0.1272803498209018
mnbm_29,Mn,Ni,0.02142069074895225,0.08287728588685096,0.06145659513789871
mnbm_29,Mn,Zn,0.020141181159930934,0.00525348330393527,-0.014887697855995665
mnbm_31,Mn,.YPAD,0.25524757384878666,0.19827120287460626,-0.0569763709741804
mnbm_31,Mn,Cd,0.01895355052072835,0.036901122088539545,0.017947571567811196
mnbm_31,Mn,Co,0.024788894353866546,0.050349548631756225,0.02556065427788968
mnbm_31,Mn,Cu,0.008643785839868025,0.016325618773516112,0.007681832933648087
mnbm_31,Mn,Mn,0.01977103815109517,0.166197097342669,0.1464260591915738
mnbm_31,Mn,Ni,0.02142069074895225,0.0839687549769596,0.06254806422800735
mnbm_31,Mn,Zn,0.020141181159930934,0.025514562165818176,0.005373381005887242
mnbm_32,Mn,.YPAD,0.25524757384878666,0.0873940662393657,-0.16785350760942097
mnbm_32,Mn,Cd,0.01895355052072835,0.01688309623770757,-0.0020704542830207798
mnbm_32,Mn,Co,0.024788894353866546,0.014520075941604187,-0.010268818412262359
mnbm_32,Mn,Cu,0.008643785839868025,0.04448214106778092,0.0358383552279129
mnbm_32,Mn,Mn,0.01977103815109517,0.10746145420355298,0.08769041605245781
mnbm_32,Mn,Ni,0.02142069074895225,0.12873210083336198,0.10731141008440973
mnbm_32,Mn,Zn,0.020141181159930934,0.012760573403491906,-0.007380607756439029
mnbm_34,Mn,.YPAD,0.25524757384878666,0.1926334886499795,-0.06261408519880715
mnbm_34,Mn,Cd,0.01895355052072835,0.014730695135911635,-0.004222855384816714
mnbm_34,Mn,Co,0.024788894353866546,0.014717275959030825,-0.01007161839483572
mnbm_34,Mn,Cu,0.008643785839868025,0.012451079561826,0.003807293721957974
mnbm_34,Mn,Mn,0.01977103815109517,0.09619723642020217,0.076426198269107
mnbm_34,Mn,Ni,0.02142069074895225,0.13545648454293965,0.1140357937939874
mnbm_34,Mn,Zn,0.020141181159930934,0.019925697536393745,-2.1548362353718958e-4
mnbm_38,Mn,.YPAD,0.25524757384878666,0.14372695128737875,-0.1115206225614079
mnbm_38,Mn,Cd,0.01895355052072835,0.0162266659942123,-0.0027268845265160484
mnbm_38,Mn,Co,0.024788894353866546,0.023601098991798977,-0.0011877953620675688
mnbm_38,Mn,Cu,0.008643785839868025,0.018352577113578402,0.009708791273710377
mnbm_38,Mn,Mn,0.01977103815109517,0.05281924820021985,0.03304821004912468
mnbm_38,Mn,Ni,0.02142069074895225,0.08285464899171487,0.06143395824276261
mnbm_38,Mn,Zn,0.020141181159930934,0.018816745872562966,-0.0013244352873679685
mnbm_39,Mn,.YPAD,0.25524757384878666,0.18656983144793576,-0.0686777424008509
mnbm_39,Mn,Cd,0.01895355052072835,0.18063838797914067,0.16168483745841233
mnbm_39,Mn,Co,0.024788894353866546,0.011429241089655477,-0.013359653264211069
mnbm_39,Mn,Cu,0.008643785839868025,0.06371179369357714,0.05506800785370912
mnbm_39,Mn,Mn,0.01977103815109517,0.09944956157748025,0.07967852342638508
mnbm_39,Mn,Ni,0.02142069074895225,0.017417051928481087,-0.004003638820471164
mnbm_39,Mn,Zn,0.020141181159930934,0.010886591256253905,-0.00925458990367703
mnbm_42,Mn,.YPAD,0.25524757384878666,0.12327194129566076,-0.1319756325531259
mnbm_42,Mn,Cd,0.01895355052072835,0.021580452191916073,0.0026269016711877244
mnbm_42,Mn,Co,0.024788894353866546,0.009779925172481715,-0.015008969181384831
mnbm_42,Mn,Cu,0.008643785839868025,0.0144256102257989,0.0057818243859308754
mnbm_42,Mn,Mn,0.01977103815109517,0.116339620336026,0.09656858218493083
mnbm_42,Mn,Ni,0.02142069074895225,0.11205384432555493,0.09063315357660268
mnbm_42,Mn,Zn,0.020141181159930934,0.019649787800594513,-4.913933593364214e-4
mnbm_44,Mn,.YPAD,0.25524757384878666,0.168932670515746,-0.08631490333304065
mnbm_44,Mn,Cd,0.01895355052072835,0.0951121598771754,0.07615860935644705
mnbm_44,Mn,Co,0.024788894353866546,0.011558688969848232,-0.013230205384018314
mnbm_44,Mn,Cu,0.008643785839868025,0.10359239791118953,0.0949486120713215
mnbm_44,Mn,Mn,0.01977103815109517,0.12410260648056107,0.1043315683294659
mnbm_44,Mn,Ni,0.02142069074895225,0.07270586187269062,0.05128517112373837
mnbm_44,Mn,Zn,0.020141181159930934,0.0141468152932885,-0.005994365866642435
nibm_11,Ni,.YPAD,0.25524757384878666,0.19878224541622375,-0.05646532843256291
nibm_11,Ni,Cd,0.01895355052072835,0.04069089015457102,0.021737339633842674
nibm_11,Ni,Co,0.024788894353866546,0.03695504881412458,0.012166154460258032
nibm_11,Ni,Cu,0.008643785839868025,0.010132887705294172,0.001489101865426147
nibm_11,Ni,Mn,0.01977103815109517,0.2175510279117665,0.19777998976067135
nibm_11,Ni,Ni,0.02142069074895225,0.09085976531708617,0.06943907456813392
nibm_11,Ni,Zn,0.020141181159930934,0.06672214523384404,0.0465809640739131
nibm_12,Ni,.YPAD,0.25524757384878666,0.16634303600151135,-0.08890453784727531
nibm_12,Ni,Cd,0.01895355052072835,0.0310202594666631,0.01206670894593475
nibm_12,Ni,Co,0.024788894353866546,0.0283650160914917,0.0035761217376251535
nibm_12,Ni,Cu,0.008643785839868025,0.0155981427163443,0.006954356876476275
nibm_12,Ni,Mn,0.01977103815109517,0.1081958296992685,0.08842479154817333
nibm_12,Ni,Ni,0.02142069074895225,0.03895625065447605,0.017535559905523797
nibm_12,Ni,Zn,0.020141181159930934,0.03490934353256315,0.014768162372632215
nibm_14,Ni,.YPAD,0.25524757384878666,0.18549411343257677,-0.06975346041620989
nibm_14,Ni,Cd,0.01895355052072835,0.06808743104047545,0.0491338805197471
nibm_14,Ni,Co,0.024788894353866546,0.0192476388568193,-0.0055412554970472455
nibm_14,Ni,Cu,0.008643785839868025,0.00986032327454645,0.0012165374346784254
nibm_14,Ni,Mn,0.01977103815109517,0.09246965835263417,0.072698620201539
nibm_14,Ni,Ni,0.02142069074895225,0.03542997834560245,0.0140092875966502
nibm_14,Ni,Zn,0.020141181159930934,0.027518515103667568,0.007377333943736634
nibm_16,Ni,.YPAD,0.25524757384878666,0.17744899372187925,-0.07779858012690741
nibm_16,Ni,Cd,0.01895355052072835,0.0870132207786422,0.06805967025791385
nibm_16,Ni,Co,0.024788894353866546,0.02729787535182825,0.002508980997961704
nibm_16,Ni,Cu,0.008643785839868025,0.013322783101732402,0.004678997261864376
nibm_16,Ni,Mn,0.01977103815109517,0.221747935291727,0.20197689714063183
nibm_16,Ni,Ni,0.02142069074895225,0.12540937518561177,0.10398868443665951
nibm_16,Ni,Zn,0.020141181159930934,0.02739056065570455,0.007249379495773617
nibm_17,Ni,.YPAD,0.25524757384878666,0.2540949428767035,-0.0011526309720831796
nibm_17,Ni,Cd,0.01895355052072835,0.09991836657091675,0.0809648160501884
nibm_17,Ni,Co,0.024788894353866546,0.0261838945497805,0.0013950001959139556
nibm_17,Ni,Cu,0.008643785839868025,0.0589961716895848,0.050352385849716776
nibm_17,Ni,Mn,0.01977103815109517,0.20479837746315901,0.18502733931206383
nibm_17,Ni,Ni,0.02142069074895225,0.02092818707777335,-4.92503671178899e-4
nibm_17,Ni,Zn,0.020141181159930934,0.029028759877351235,0.0088875787174203
nibm_21,Ni,.YPAD,0.25524757384878666,0.1808027832964075,-0.07444479055237915
nibm_21,Ni,Cd,0.01895355052072835,0.035833503175819424,0.016879952655091075
nibm_21,Ni,Co,0.024788894353866546,0.02300456368453663,-0.001784330669329915
nibm_21,Ni,Cu,0.008643785839868025,0.019442726988116995,0.01079894114824897
nibm_21,Ni,Mn,0.01977103815109517,0.01536726026059772,-0.004403777890497449
nibm_21,Ni,Ni,0.02142069074895225,0.0427528466837024,0.021332155934750147
nibm_21,Ni,Zn,0.020141181159930934,0.03454799089031013,0.014406809730379198
nibm_22,Ni,.YPAD,0.25524757384878666,0.24664551809341925,-0.008602055755367405
nibm_22,Ni,Cd,0.01895355052072835,0.012779578284494164,-0.006173972236234185
nibm_22,Ni,Co,0.024788894353866546,0.0314611776019991,0.006672283248132557
nibm_22,Ni,Cu,0.008643785839868025,0.014765523609350226,0.0061217377694822005
nibm_22,Ni,Mn,0.01977103815109517,0.046204678899597326,0.026433640748502157
nibm_22,Ni,Ni,0.02142069074895225,0.08011576140692932,0.058695070657977064
nibm_22,Ni,Zn,0.020141181159930934,0.022327580484482468,0.0021863993245515335
nibm_24,Ni,.YPAD,0.25524757384878666,0.14862509541760374,-0.10662247843118292
nibm_24,Ni,Cd,0.01895355052072835,0.08462842609885386,0.06567487557812551
nibm_24,Ni,Co,0.024788894353866546,0.012002272670175168,-0.012786621683691378
nibm_24,Ni,Cu,0.008643785839868025,0.011700140084558427,0.0030563542446904023
nibm_24,Ni,Mn,0.01977103815109517,0.19274956986059533,0.17297853170950017
nibm_24,Ni,Ni,0.02142069074895225,0.07941028894870031,0.057989598199748055
nibm_24,Ni,Zn,0.020141181159930934,0.015667961411613973,-0.004473219748316961
nibm_25,Ni,.YPAD,0.25524757384878666,0.25962880804905625,0.00438123420026959
nibm_25,Ni,Cd,0.01895355052072835,0.03072710892115805,0.0117735584004297
nibm_25,Ni,Co,0.024788894353866546,0.025123777286362173,3.348829324956275e-4
nibm_25,Ni,Cu,0.008643785839868025,0.044647944265341355,0.03600415842547333
nibm_25,Ni,Mn,0.01977103815109517,0.09735262695986785,0.07758158880877268
nibm_25,Ni,Ni,0.02142069074895225,0.08363157829038842,0.062210887541436166
nibm_25,Ni,Zn,0.020141181159930934,0.022665544234061,0.002524363074130065
nibm_27,Ni,.YPAD,0.25524757384878666,0.20075986725265366,-0.054487706596133
nibm_27,Ni,Cd,0.01895355052072835,0.007506838387016927,-0.011446712133711422
nibm_27,Ni,Co,0.024788894353866546,0.01219382104178378,-0.012595073312082766
nibm_27,Ni,Cu,0.008643785839868025,0.016174613773345375,0.00753082793347735
nibm_27,Ni,Mn,0.01977103815109517,0.02423334045653645,0.004462302305441281
nibm_27,Ni,Ni,0.02142069074895225,0.024509817037055,0.003089126288102751
nibm_27,Ni,Zn,0.020141181159930934,0.018779814681124652,-0.001361366478806282
nibm_28,Ni,.YPAD,0.25524757384878666,0.21638655546551974,-0.038861018383266915
nibm_28,Ni,Cd,0.01895355052072835,0.023718056030297426,0.004764505509569077
nibm_28,Ni,Co,0.024788894353866546,0.028774146021426375,0.003985251667559829
nibm_28,Ni,Cu,0.008643785839868025,0.01408663249380381,0.005442846653935785
nibm_28,Ni,Mn,0.01977103815109517,0.02473696328146127,0.004965925130366103
nibm_28,Ni,Ni,0.02142069074895225,0.12652732682000284,0.10510663607105059
nibm_28,Ni,Zn,0.020141181159930934,0.0212011196543127,0.0010599384943817645
nibm_29,Ni,.YPAD,0.25524757384878666,0.18254523658847727,-0.07270233726030939
nibm_29,Ni,Cd,0.01895355052072835,0.038252033375194026,0.019298482854465678
nibm_29,Ni,Co,0.024788894353866546,0.01366706606359402,-0.011121828290272527
nibm_29,Ni,Cu,0.008643785839868025,0.009747604270970999,0.001103818431102974
nibm_29,Ni,Mn,0.01977103815109517,0.07612958646263654,0.05635854831154137
nibm_29,Ni,Ni,0.02142069074895225,0.04051020928153015,0.0190895185325779
nibm_29,Ni,Zn,0.020141181159930934,0.02812960198106395,0.007988420821133015
nibm_30,Ni,.YPAD,0.25524757384878666,0.1856369992357665,-0.06961057461302017
nibm_30,Ni,Cd,0.01895355052072835,0.030269045690756172,0.011315495170027823
nibm_30,Ni,Co,0.024788894353866546,0.03125735260206541,0.006468458248198861
nibm_30,Ni,Cu,0.008643785839868025,0.01644935364308875,0.007805567803220724
nibm_30,Ni,Mn,0.01977103815109517,0.15418463373412222,0.13441359558302707
nibm_30,Ni,Ni,0.02142069074895225,0.08703231042933572,0.06561161968038347
nibm_30,Ni,Zn,0.020141181159930934,0.025088248055416,0.0049470668954850645
nibm_4,Ni,.YPAD,0.25524757384878666,0.15600749689870225,-0.09924007695008441
nibm_4,Ni,Cd,0.01895355052072835,0.022694868265227253,0.0037413177444989044
nibm_4,Ni,Co,0.024788894353866546,0.04971793345354135,0.024929039099674803
nibm_4,Ni,Cu,0.008643785839868025,0.050453039644737775,0.04180925380486975
nibm_4,Ni,Mn,0.01977103815109517,0.09173966238525587,0.0719686242341607
nibm_4,Ni,Ni,0.02142069074895225,0.1949573124021553,0.17353662165320305
nibm_4,Ni,Zn,0.020141181159930934,0.0256605492373237,0.005519368077392766
nibm_6,Ni,.YPAD,0.25524757384878666,0.15349902260236575,-0.1017485512464209
nibm_6,Ni,Cd,0.01895355052072835,0.010168047850922514,-0.008785502669805835
nibm_6,Ni,Co,0.024788894353866546,0.009619022961482322,-0.015169871392384224
nibm_6,Ni,Cu,0.008643785839868025,0.009144841529862287,5.010556899942616e-4
nibm_6,Ni,Mn,0.01977103815109517,0.09848185119990913,0.07871081304881396
nibm_6,Ni,Ni,0.02142069074895225,0.04542095826814972,0.024000267519197472
nibm_6,Ni,Zn,0.020141181159930934,0.002375170876645075,-0.01776601028328586
nibm_8,Ni,.YPAD,0.25524757384878666,0.17414492801959275,-0.08110264582919391
nibm_8,Ni,Cd,0.01895355052072835,0.0379187019505789,0.01896515142985055
nibm_8,Ni,Co,0.024788894353866546,0.019845294386977574,-0.004943599966888972
nibm_8,Ni,Cu,0.008643785839868025,0.01114286765635519,0.0024990818164871646
nibm_8,Ni,Mn,0.01977103815109517,0.12631026807818935,0.10653922992709418
nibm_8,Ni,Ni,0.02142069074895225,0.07497693551711272,0.05355624476816047
nibm_8,Ni,Zn,0.020141181159930934,0.030920703597558965,0.01077952243762803
nibm_9,Ni,.YPAD,0.25524757384878666,0.194047002716538,-0.061200571132248666
nibm_9,Ni,Cd,0.01895355052072835,0.04877379148754415,0.0298202409668158
nibm_9,Ni,Co,0.024788894353866546,0.03570960920851185,0.010920714854645304
nibm_9,Ni,Cu,0.008643785839868025,0.012722692951938628,0.0040789071120706025
nibm_9,Ni,Mn,0.01977103815109517,0.117889887513156,0.09811884936206083
nibm_9,Ni,Ni,0.02142069074895225,0.08596897234786073,0.06454828159890848
nibm_9,Ni,Zn,0.020141181159930934,0.06717691675779852,0.047035735597867584
ypadOLY077,.YPAD,.YPAD,0.25524757384878666,0.25524757384878666,0
znbm_11,Zn,.YPAD,0.25524757384878666,0.23818335169734073,-0.01706422215144593
znbm_11,Zn,Cd,0.01895355052072835,0.011734753410652665,-0.007218797110075684
znbm_11,Zn,Co,0.024788894353866546,0.00994281904032057,-0.014846075313545976
znbm_11,Zn,Cu,0.008643785839868025,0.13315799594071356,0.12451421010084554
znbm_11,Zn,Mn,0.01977103815109517,0.0717066506450426,0.05193561249394743
znbm_11,Zn,Ni,0.02142069074895225,0.14556830958689626,0.12414761883794401
znbm_11,Zn,Zn,0.020141181159930934,0.028419339287433225,0.00827815812750229
znbm_12,Zn,.YPAD,0.25524757384878666,0.26408671876324025,0.00883914491445359
znbm_12,Zn,Cd,0.01895355052072835,0.03928174242689974,0.02032819190617139
znbm_12,Zn,Co,0.024788894353866546,0.01805941138854905,-0.0067294829653174945
znbm_12,Zn,Cu,0.008643785839868025,0.008058962145766426,-5.84823694101599e-4
znbm_12,Zn,Mn,0.01977103815109517,0.08083178427709123,0.06106074612599606
znbm_12,Zn,Ni,0.02142069074895225,0.10537402943683322,0.08395333868788096
znbm_12,Zn,Zn,0.020141181159930934,0.051352431625073525,0.03121125046514259
znbm_15,Zn,.YPAD,0.25524757384878666,0.1962494698699855,-0.05899810397880115
znbm_15,Zn,Cd,0.01895355052072835,0.04533343651302867,0.026379885992300324
znbm_15,Zn,Co,0.024788894353866546,0.03860248429660153,0.013813589942734981
znbm_15,Zn,Cu,0.008643785839868025,0.13757744961318,0.12893366377331197
znbm_15,Zn,Mn,0.01977103815109517,0.10777430646397018,0.08800326831287501
znbm_15,Zn,Ni,0.02142069074895225,0.028907998056437723,0.007487307307485473
znbm_15,Zn,Zn,0.020141181159930934,0.05787316560701418,0.03773198444708324
