X1,strain,conc,day,Mean,SD,avg_ypad_day,batch,r_anc,rel_fit
409,CBM49,NI1,20210719BIO1,0.0549984398838058,0.00264885456908367,0.260222770229833,0.051387672331538,0.0310561845869491,0.0203314877445889
410,CBM16,NI2,20210719BIO1,0.00551637970117961,0.00175966866188971,0.260222770229833,0.00190561214891175,0.0133080333308833,-0.0114024211819715
411,CBM20,NI2,20210719BIO1,0.0219644401518633,0.00235834134536197,0.260222770229833,0.0183536725995955,0.0133080333308833,0.00504563926871223
412,CBM4,YPAD,20210719BIO1,0.268341123378051,0.0127464396947102,0.260222770229833,0.264730355825783,0.272252223050353,-0.00752186722456932
413,CBM34,NI1,20210719BIO1,0.0672381740821996,0.0163610401757405,0.260222770229833,0.0636274065299317,0.0310561845869491,0.0325712219429826
414,CBM37,NI2,20210719BIO1,0.0159653703738864,0.00141376967859739,0.260222770229833,0.0123546028216185,0.0133080333308833,-9.5343050926474e-4
415,CBM22,YPAD,20210719BIO1,0.229061124081196,0.0118802527486138,0.260222770229833,0.225450356528928,0.272252223050353,-0.0468018665214242
416,CBM2,YPAD,20210719BIO1,0.24546291431988,0.0107494617992107,0.260222770229833,0.241852146767612,0.272252223050353,-0.0304000762827409
417,CBM46,NI2,20210719BIO1,0.0160329510630793,0.00105469249917028,0.260222770229833,0.0124221835108114,0.0133080333308833,-8.85849820071821e-4
418,CBM51,NI1,20210719BIO1,0.0473882151038237,0.0205418582317468,0.260222770229833,0.0437774475515558,0.0310561845869491,0.0127212629646067
419,CBM53,NI2,20210719BIO1,0.0181191014673547,1.47579367190828e-4,0.260222770229833,0.0145083339150868,0.0133080333308833,0.00120030058420354
420,CBM25,NI1,20210719BIO1,0.050602915478241,0.0426934312551899,0.260222770229833,0.0469921479259731,0.0310561845869491,0.015935963339024
421,CBM47,NI1,20210719BIO1,0.0428657235262975,0.0516243117463028,0.260222770229833,0.0392549559740296,0.0310561845869491,0.0081987713870805
422,CBM21,YPAD,20210719BIO2,0.328367348749668,0.039837030061137,0.255954466623371,0.329024884803862,0.272252223050353,0.0567726617535092
423,CBM16,NI1,20210719BIO2,0.052648533251561,0.032886437526393,0.255954466623371,0.0533060693057548,0.0310561845869491,0.0222498847188057
424,CBM55,NI1,20210719BIO2,0.0271531088761693,0.00462353009556252,0.255954466623371,0.0278106449303631,0.0310561845869491,-0.00324553965658601
425,CBM24,NI1,20210719BIO2,0.0413989952985361,0.0131897493616222,0.255954466623371,0.0420565313527299,0.0310561845869491,0.0110003467657807
426,CBM49,NI1,20210719BIO2,0.0549984398838058,0.00264885456908367,0.255954466623371,0.0556559759379996,0.0310561845869491,0.0245997913510505
427,CBM17,NI2,20210719BIO2,0.00302923064410265,0.00173945496626166,0.255954466623371,0.00368676669829643,0.0133080333308833,-0.00962126663258683
428,CBM25,NI1,20210719BIO2,0.050602915478241,0.0426934312551899,0.255954466623371,0.0512604515324347,0.0310561845869491,0.0202042669454856
429,CBM36,YPAD,20210719BIO2,0.264790379632991,0.0131996622970391,0.255954466623371,0.265447915687184,0.272252223050353,-0.00680430736316828
430,CBM44h,YPAD,20210719BIO2,0.270874136969389,0.0155180360163648,0.255954466623371,0.271531673023582,0.272252223050353,-7.2055002677035e-4
431,CBM55,NI2,20210719BIO2,0.0126246130068471,0.00311732660951562,0.255954466623371,0.0132821490610409,0.0133080333308833,-2.58842698423849e-5
432,CBM7,YPAD,20210719BIO2,0.224395450606247,0.0157253979387701,0.255954466623371,0.225052986660441,0.272252223050353,-0.0471992363899119
433,CBM55,YPAD,20210719BIO2,0.270653023057684,0.0127263412739724,0.255954466623371,0.271310559111878,0.272252223050353,-9.41663938474446e-4
434,CBM37,NI1,20210719BIO2,0.0589510696831959,0.00955733885949353,0.255954466623371,0.0596086057373897,0.0310561845869491,0.0285524211504406
435,CBM46,NI2,20210719BIO2,0.0160329510630793,0.00105469249917028,0.255954466623371,0.0166904871172731,0.0133080333308833,0.00338245378638981
436,CBM22,NI1,20210719BIO2,0.123074954364496,0.100246861353646,0.255954466623371,0.123732490418689,0.0310561845869491,0.0926763058317403
437,CBM2,NI1,20210719BIO2,0.0197698325044016,0.00325382727787919,0.255954466623371,0.0204273685585953,0.0310561845869491,-0.0106288160283538
438,CBM51,NI2,20210719BIO2,0.0103668051698591,0.00218460784044927,0.255954466623371,0.0110243412240529,0.0133080333308833,-0.00228369210683038
439,CBM30,YPAD,20210719BIO2,0.256392238515146,0.013411931819669,0.255954466623371,0.25704977456934,0.272252223050353,-0.0152024484810126
440,CBM53,NI1,20210719BIO2,0.0534974203399615,0.0183302712727844,0.255954466623371,0.0541549563941553,0.0310561845869491,0.0230987718072061
441,CBM17,NI1,20210719BIO2,0.0174064628969776,0.0105805385346339,0.255954466623371,0.0180639989511714,0.0310561845869491,-0.0129921856357777
442,CBM24,YPAD,20210719BIO2,0.252100453792695,0.0153448651852804,0.255954466623371,0.252757989846889,0.272252223050353,-0.0194942332034638
443,CBM34,YPAD,20210719BIO2,0.284893301060899,0.011290311196893,0.255954466623371,0.285550837115093,0.272252223050353,0.0132986140647399
444,CBM29,NI1,20210719BIO2,0.0145865563035604,0.00679635081273717,0.255954466623371,0.0152440923577542,0.0310561845869491,-0.0158120922291949
445,CBM53,NI2,20210719BIO2,0.0181191014673547,1.47579367190828e-4,0.255954466623371,0.0187766375215484,0.0133080333308833,0.00546860419066518
446,CBM18,NI1,20210719BIO2,0.0501717510981159,0.00655558874111052,0.255954466623371,0.0508292871523097,0.0310561845869491,0.0197731025653606
447,CBM51,NI1,20210719BIO2,0.0473882151038237,0.0205418582317468,0.255954466623371,0.0480457511580175,0.0310561845869491,0.0169895665710684
448,CBM44h,NI1,20210719BIO2,0.0594676322240861,0.00129373202497151,0.255954466623371,0.0601251682782799,0.0310561845869491,0.0290689836913308
449,CBM14,YPAD,20210719BIO2,0.2669961084326,0.016689065589814,0.255954466623371,0.267653644486793,0.272252223050353,-0.00459857856355916
450,CBM49,YPAD,20210719BIO2,0.252198835719903,0.0152430289547423,0.255954466623371,0.252856371774097,0.272252223050353,-0.0193958512762558
451,CBM18,YPAD,20210719BIO2,0.266666105025856,0.0142319399211209,0.255954466623371,0.26732364108005,0.272252223050353,-0.00492858197030305
452,CBM1,NI2,20210719BIO2,0.0156271042032567,0.00820448548184056,0.255954466623371,0.0162846402574504,0.0133080333308833,0.00297660692656718
453,CBM51,YPAD,20210719BIO2,0.271741437034884,0.0105315910542687,0.255954466623371,0.272398973089078,0.272252223050353,1.46750038725552e-4
454,CBM13,NI1,20210719BIO2,0.061423315298829,0.00412589677469613,0.255954466623371,0.0620808513530227,0.0310561845869491,0.0310246667660736
455,CBM37,NI2,20210719BIO2,0.0159653703738864,0.00141376967859739,0.255954466623371,0.0166229064280802,0.0133080333308833,0.00331487309719689
456,CBM17,YPAD,20210719BIO2,0.186369464086344,0.0386827343921786,0.255954466623371,0.187027000140538,0.272252223050353,-0.0852252229098144
457,CBM33,NI2,20210719BIO2,0.149554544942587,0.235434941328037,0.255954466623371,0.150212080996781,0.0133080333308833,0.136904047665898
458,CBM5,NI2,20210719BIO2,0.00626039268573445,0.00182799705303079,0.255954466623371,0.00691792873992823,0.0133080333308833,-0.00639010459095503
459,CBM47,NI1,20210719BIO2,0.0428657235262975,0.0516243117463028,0.255954466623371,0.0435232595804912,0.0310561845869491,0.0124670749935421
460,CBM34,NI1,20210719BIO2,0.0672381740821996,0.0163610401757405,0.255954466623371,0.0678957101363934,0.0310561845869491,0.0368395255494443
461,CBM5,YPAD,20210719BIO2,0.163573201566617,0.0609966993893154,0.255954466623371,0.164230737620811,0.272252223050353,-0.108021485429542
462,CBM20,NI1,20210719BIO2,0.101662177442082,0.0736526855328708,0.255954466623371,0.102319713496276,0.0310561845869491,0.0712635289093266
463,CBM26,NI2,20210719BIO2,0.0380981753718886,0.0267845950534665,0.255954466623371,0.0387557114260824,0.0133080333308833,0.0254476780951991
464,CBM33,YPAD,20210719BIO2,0.269090487480171,0.0143618940308807,0.255954466623371,0.269748023534365,0.272252223050353,-0.00250419951598796
465,CBM47,NI2,20210719BIO2,0.00793878064767976,0.00154054706568695,0.255954466623371,0.00859631670187353,0.0133080333308833,-0.00471171662900973
466,CBM6,NI1,20210719BIO2,0.00555151474420275,0.00266564333000762,0.255954466623371,0.00620905079839653,0.0310561845869491,-0.0248471337885526
467,CBM26,NI1,20210719BIO2,0.16839211196736,0.16303403952457,0.255954466623371,0.169049648021554,0.0310561845869491,0.137993463434605
468,CBM14,NI2,20210719BIO2,0.0142228505158511,0.00502541060140545,0.255954466623371,0.0148803865700449,0.0133080333308833,0.00157235323916162
469,CBM25,NI2,20210719BIO2,0.0176130842244326,0.00387501189370825,0.255954466623371,0.0182706202786264,0.0133080333308833,0.00496258694774315
470,CBM44h,NI2,20210719BIO2,0.0219629392191519,0.00380845294047945,0.255954466623371,0.0226204752733457,0.0133080333308833,0.00931244194246241
471,CBM16,YPAD,20210719BIO2,0.246050921758255,0.0143178464025848,0.255954466623371,0.246708457812448,0.272252223050353,-0.0255437652379042
472,CBM4,YPAD,20210719BIO2,0.268341123378051,0.0127464396947102,0.255954466623371,0.268998659432245,0.272252223050353,-0.00325356361810769
473,CBM46,NI1,20210719BIO2,0.0673322846515371,0.0134394923604102,0.255954466623371,0.0679898207057309,0.0310561845869491,0.0369336361187818
474,CBM47,YPAD,20210719BIO2,0.263686382353285,0.0211664667142511,0.255954466623371,0.264343918407479,0.272252223050353,-0.00790830464287384
475,CBM36,NI2,20210719BIO2,0.0167946795729771,0.00293580003917772,0.255954466623371,0.0174522156271709,0.0133080333308833,0.00414418229628764
476,CBM30,NI1,20210719BIO2,0.0667437230021199,0.0456993854617612,0.255954466623371,0.0674012590563136,0.0310561845869491,0.0363450744693645
477,CBM30,NI2,20210719BIO2,0.0144095583798354,0.00788802309703011,0.255954466623371,0.0150670944340291,0.0133080333308833,0.00175906110314589
478,CBM14,NI1,20210719BIO2,0.0643561744747186,0.0257799413888168,0.255954466623371,0.0650137105289124,0.0310561845869491,0.0339575259419633
479,CBM24,NI2,20210719BIO2,0.014317353236315,0.00427889467616663,0.255954466623371,0.0149748892905088,0.0133080333308833,0.00166685595962551
480,CBM20,NI2,20210719BIO2,0.0219644401518633,0.00235834134536197,0.255954466623371,0.0226219762060571,0.0133080333308833,0.0093139428751738609
481,CBM45,NI1,20210719BIO2,0.0627507214949012,0.0153873671914564,0.255954466623371,0.0634082575490949,0.0310561845869491,0.0323520729621458
482,CBM34,NI2,20210719BIO2,0.0118776796102319,0.00212781943005955,0.255954466623371,0.0125352156644257,0.0133080333308833,-7.72817666457556e-4
483,CBM47,MN1,20210721BIO1,0.105706847717639,0.0096310353668347,0.258470227705632,0.103848622689572,0.0419090194436755,0.0619396032458961
484,CBM33,YPAD,20210721BIO1,0.269090487480171,0.0143618940308807,0.258470227705632,0.267232262452104,0.272252223050353,-0.00501996059824861
485,CBM7,MN2,20210721BIO1,0.023020436693925,0.0070781433050352,0.258470227705632,0.0211622116658581,0.0151554721883329,0.0060067394775252
486,CBM24,MN2,20210721BIO1,0.121715100877736,0.0985030848014819,0.258470227705632,0.119856875849669,0.0151554721883329,0.104701403661336
487,CBM25,MN2,20210721BIO1,0.0839944208510153,0.00176325073008005,0.258470227705632,0.0821361958229485,0.0151554721883329,0.0669807236346156
488,CBM51,MN1,20210721BIO1,0.128922929705973,0.00711953305224098,0.258470227705632,0.127064704677906,0.0419090194436755,0.0851556852342307
489,CBM33,MN1,20210721BIO1,0.212798009269211,0.00174814290273155,0.258470227705632,0.210939784241144,0.0419090194436755,0.169030764797468
490,CBM47,MN2,20210721BIO1,0.0778659659879851,0.00345746388905944,0.258470227705632,0.0760077409599182,0.0151554721883329,0.0608522687715853
491,CBM51,MN2,20210721BIO1,0.0943493507710169,0.0030927169112839,0.258470227705632,0.09249112574295,0.0151554721883329,0.0773356535546171
492,CBM18,MN1,20210721BIO1,0.135837964472992,0.00278975169483621,0.258470227705632,0.133979739444925,0.0419090194436755,0.0920707200012496
493,CBM21,MN2,20210721BIO1,0.38026732879041,0.0162458026379891,0.258470227705632,0.378409103762344,0.0151554721883329,0.363253631574011
494,OLY008,MN1,20210721BIO1,0.0419090194436755,0.00190988713048957,0.258470227705632,0.0400507944156087,0.0419090194436755,-0.00185822502806687
495,CBM26,MN2,20210721BIO1,0.0829198090579464,0.0111678698580638,0.258470227705632,0.0810615840298795,0.0151554721883329,0.0659061118415466
496,CBM11,MN1,20210721BIO1,0.21874774370582,0.00363994676683477,0.258470227705632,0.216889518677753,0.0419090194436755,0.174980499234077
497,CBM1,MN1,20210721BIO1,0.139043085086351,0.00123798466757823,0.258470227705632,0.137184860058284,0.0419090194436755,0.0952758406146083
498,CBM17,MN1,20210721BIO1,0.107706116447837,0.0110969510909951,0.258470227705632,0.10584789141977,0.0419090194436755,0.0639388719760942
499,CBM4,MN1,20210721BIO1,0.145282298887513,0.00512426579047811,0.258470227705632,0.143424073859446,0.0419090194436755,0.101515054415771
500,CBM14,MN1,20210721BIO1,0.160132916710021,0.0123094555393873,0.258470227705632,0.158274691681954,0.0419090194436755,0.116365672238278
501,CBM7,YPAD,20210721BIO1,0.224395450606247,0.0157253979387701,0.258470227705632,0.22253722557818,0.272252223050353,-0.0497149974721725
502,CBM37,YPAD,20210721BIO1,0.272362559606514,0.0170410883790993,0.258470227705632,0.270504334578447,0.272252223050353,-0.00174788847190538
503,CBM30,MN2,20210721BIO1,0.112069555711451,0.00640904898247638,0.258470227705632,0.110211330683384,0.0151554721883329,0.095055858495051
504,CBM14,MN2,20210721BIO1,0.0941950922335917,2.80905911675814e-4,0.258470227705632,0.0923368672055249,0.0151554721883329,0.077181395017192
505,CBM29,MN1,20210721BIO1,0.173164613028372,0.00546453644124905,0.258470227705632,0.171306388000305,0.0419090194436755,0.12939736855663
506,CBM45,MN2,20210721BIO1,0.101228768378814,0.00265804650228013,0.258470227705632,0.0993705433507469,0.0151554721883329,0.084215071162414
507,CBM5,MN2,20210721BIO1,0.0978806614500745,0.00304849144083939,0.258470227705632,0.0960224364220076,0.0151554721883329,0.0808669642336747
508,CBM49,MN2,20210721BIO1,0.102673833901612,0.00692503272979565,0.258470227705632,0.100815608873545,0.0151554721883329,0.0856601366852122
509,CBM44h,YPAD,20210721BIO1,0.270874136969389,0.0155180360163648,0.258470227705632,0.269015911941322,0.272252223050353,-0.003236311109031
510,CBM22,MN2,20210721BIO1,0.27203695780742,0.00714388203380934,0.258470227705632,0.270178732779353,0.0151554721883329,0.25502326059102
511,CBM13,MN1,20210721BIO1,0.202917688291171,0.0136367149355517,0.258470227705632,0.201059463263104,0.0419090194436755,0.159150443819429
512,CBM1,MN2,20210721BIO1,0.0732292923707097,0.00353702730085418,0.258470227705632,0.0713710673426428,0.0151554721883329,0.0562155951543099
513,CBM5,YPAD,20210721BIO1,0.163573201566617,0.0609966993893154,0.258470227705632,0.16171497653855,0.272252223050353,-0.110537246511803
514,CBM14,YPAD,20210721BIO1,0.2669961084326,0.016689065589814,0.258470227705632,0.265137883404533,0.272252223050353,-0.00711433964581981
515,CBM6,MN2,20210721BIO1,0.0238405437317605,0.0214416207318124,0.258470227705632,0.0219823187036936,0.0151554721883329,0.00682684651536073
516,CBM36,MN1,20210721BIO1,0.20751537385307,0.001696012230096,0.258470227705632,0.205657148825003,0.0419090194436755,0.163748129381327
517,CBM11,MN2,20210721BIO1,0.153765361277092,9.91068814076976e-4,0.258470227705632,0.151907136249025,0.0151554721883329,0.136751664060692
518,CBM30,MN1,20210721BIO1,0.142268444142113,0.00867717490549582,0.258470227705632,0.140410219114046,0.0419090194436755,0.0985011996703705
519,CBM26,MN1,20210721BIO1,0.112795826297714,0.00280376904296692,0.258470227705632,0.110937601269647,0.0419090194436755,0.0690285818259719
520,CBM3,MN2,20210721BIO1,0.120593052390279,7.50284663582986e-4,0.258470227705632,0.118734827362213,0.0151554721883329,0.10357935517388
521,CBM16,YPAD,20210721BIO1,0.246050921758255,0.0143178464025848,0.258470227705632,0.244192696730188,0.272252223050353,-0.0280595263201648
522,CBM45,YPAD,20210721BIO1,0.272131304935942,0.0153521608568939,0.258470227705632,0.270273079907876,0.272252223050353,-0.00197914314247705
523,CBM11,YPAD,20210721BIO1,0.24416748921222,0.0108314149334151,0.258470227705632,0.242309264184153,0.272252223050353,-0.0299429588661997
524,CBM7,MN1,20210721BIO1,0.0650936861542236,0.00147673057558485,0.258470227705632,0.0632354611261567,0.0419090194436755,0.0213264416824812
525,CBM53,YPAD,20210721BIO1,0.267960084404265,0.014076694183164,0.258470227705632,0.266101859376198,0.272252223050353,-0.00615036367415456
526,CBM16,MN2,20210721BIO1,0.136582740996779,0.00438570615492885,0.258470227705632,0.134724515968712,0.0151554721883329,0.119569043780379
527,CBM49,MN1,20210721BIO1,0.189314729951799,0.00574060241861076,0.258470227705632,0.187456504923732,0.0419090194436755,0.145547485480056
528,CBM4,YPAD,20210721BIO1,0.268341123378051,0.0127464396947102,0.258470227705632,0.266482898349984,0.272252223050353,-0.00576932470036834
529,CBM51,YPAD,20210721BIO1,0.271741437034884,0.0105315910542687,0.258470227705632,0.269883212006818,0.272252223050353,-0.0023690110435351
530,OLY008,MN2,20210721BIO1,0.0151554721883329,0.0172643689972852,0.258470227705632,0.013297247160266,0.0151554721883329,-0.00185822502806687
531,CBM44h,MN2,20210721BIO1,0.0976713920649204,0.0099440982696114,0.258470227705632,0.0958131670368536,0.0151554721883329,0.0806576948485206
532,CBM20,MN1,20210721BIO1,0.146749098171399,0.00861420545456804,0.258470227705632,0.144890873143332,0.0419090194436755,0.102981853699656
533,CBM29,MN2,20210721BIO1,0.190139862565886,0.140446322084645,0.258470227705632,0.188281637537819,0.0151554721883329,0.173126165349486
534,CBM20,MN2,20210721BIO1,0.117307494755063,0.00107748278571539,0.258470227705632,0.115449269726996,0.0151554721883329,0.100293797538663
535,CBM34,YPAD,20210721BIO1,0.284893301060899,0.011290311196893,0.258470227705632,0.283035076032832,0.272252223050353,0.0107828529824793
536,CBM45,MN1,20210721BIO1,0.211677684615793,0.00428489121498603,0.258470227705632,0.209819459587726,0.0419090194436755,0.16791044014405
537,CBM46,MN1,20210721BIO1,0.179365107882967,0.00805299551522982,0.258470227705632,0.1775068828549,0.0419090194436755,0.135597863411225
538,CBM55,MN2,20210721BIO1,0.0947763549548804,0.0124586042098765,0.258470227705632,0.0929181299268135,0.0151554721883329,0.0777626577384806
539,CBM18,MN2,20210721BIO1,0.0434490764959309,0.0024593803549886,0.258470227705632,0.041590851467864,0.0151554721883329,0.0264353792795311
540,CBM55,MN1,20210721BIO1,0.0749514938410319,0.00245370703351858,0.258470227705632,0.073093268812965,0.0419090194436755,0.0311842493692895
541,CBM54,MN1,20210721BIO1,0.0936746532879488,0.00220283529017209,0.258470227705632,0.0918164282598819,0.0419090194436755,0.0499074088162064
542,CBM37,MN2,20210721BIO1,0.105028572511268,0.00535251776318827,0.258470227705632,0.103170347483201,0.0151554721883329,0.0880148752948678
543,CBM34,MN1,20210721BIO1,0.212915423286608,0.0113461046436142,0.258470227705632,0.211057198258541,0.0419090194436755,0.169148178814866
544,CBM24,YPAD,20210721BIO1,0.252100453792695,0.0153448651852804,0.258470227705632,0.250242228764628,0.272252223050353,-0.0220099942857245
545,CBM53,MN1,20210721BIO1,0.180640337301326,0.0102848482703328,0.258470227705632,0.178782112273259,0.0419090194436755,0.136873092829584
546,CBM17,MN2,20210721BIO1,0.0343869603162498,0.013063121554238,0.258470227705632,0.0325287352881829,0.0151554721883329,0.01737326309985
547,CBM34,MN2,20210721BIO1,0.231424508527015,0.0296290313974387,0.258470227705632,0.229566283498949,0.0151554721883329,0.214410811310616
548,OLY008,YPAD,20210721BIO1,0.272252223050353,0.0155795558733666,0.258470227705632,0.270393998022286,0.272252223050353,-0.00185822502806687
549,CBM2,MN1,20210721BIO1,0.0811920561431349,0.00731678482662541,0.258470227705632,0.079333831115068,0.0419090194436755,0.0374248116713925
550,CBM1,YPAD,20210721BIO1,0.267732873918918,0.00950056622712701,0.258470227705632,0.265874648890851,0.272252223050353,-0.00637757415950141
551,CBM22,MN1,20210721BIO1,0.176285283386609,0.0063431410025577804,0.258470227705632,0.174427058358542,0.0419090194436755,0.132518038914866
552,CBM44h,MN1,20210721BIO1,0.210777481723934,0.00543248437976021,0.258470227705632,0.208919256695867,0.0419090194436755,0.167010237252191
553,CBM53,MN2,20210721BIO1,0.0923781144597975,0.0047391193966399,0.258470227705632,0.0905198894317307,0.0151554721883329,0.0753644172433978
554,CBM6,MN1,20210721BIO1,0.140856870787613,0.00992719608733027,0.258470227705632,0.138998645759546,0.0419090194436755,0.0970896263158703
555,CBM49,YPAD,20210721BIO1,0.252198835719903,0.0152430289547423,0.258470227705632,0.250340610691836,0.272252223050353,-0.0219116123585164
556,CBM46,MN2,20210721BIO1,0.100983183365377,0.00668095850384993,0.258470227705632,0.0991249583373105,0.0151554721883329,0.0839694861489776
557,CBM13,YPAD,20210721BIO1,0.273853056169591,0.0115329117465503,0.258470227705632,0.271994831141524,0.272252223050353,-2.57391908828231e-4
558,CBM13,MN2,20210721BIO1,0.101844864367854,0.00372544313188348,0.258470227705632,0.0999866393397873,0.0151554721883329,0.0848311671514544
559,CBM46,YPAD,20210721BIO1,0.272115837718356,0.0084822536669119809,0.258470227705632,0.270257612690289,0.272252223050353,-0.00199461036006315
560,CBM36,MN2,20210721BIO1,0.100540705163151,0.00191063277735177,0.258470227705632,0.098682480135084,0.0151554721883329,0.0835270079467511
561,CBM18,YPAD,20210721BIO1,0.266666105025856,0.0142319399211209,0.258470227705632,0.264807879997789,0.272252223050353,-0.0074443430525637
562,CBM54,YPAD,20210721BIO1,0.275833763373796,0.0131500890246009,0.258470227705632,0.273975538345729,0.272252223050353,0.00172331529537634
563,CBM25,MN1,20210721BIO1,0.0961162833268414,0.00297004896232703,0.258470227705632,0.0942580582987745,0.0419090194436755,0.052349038855099
564,CBM25,YPAD,20210721BIO1,0.272254823112582,0.0116633565832313,0.258470227705632,0.270396598084515,0.272252223050353,-0.00185562496583791
565,CBM6,YPAD,20210721BIO1,0.229058782060175,0.0649744342416134,0.258470227705632,0.227200557032108,0.272252223050353,-0.0450516660182447
566,CBM2,MN2,20210721BIO1,0.0980047899131383,0.0135976321532517,0.258470227705632,0.0961465648850714,0.0151554721883329,0.0809910926967385
567,CBM37,MN1,20210721BIO1,0.198946628293672,0.0120381205619098,0.258470227705632,0.197088403265606,0.0419090194436755,0.15517938382193
568,CBM54,MN2,20210721BIO1,0.0807994363620039,0.00273321551468147,0.258470227705632,0.078941211333937,0.0151554721883329,0.0637857391456041
569,CBM26,YPAD,20210721BIO1,0.243076022494816,0.0638908659059605,0.258470227705632,0.241217797466749,0.272252223050353,-0.0310344255836032
570,CBM17,YPAD,20210721BIO1,0.186369464086344,0.0386827343921786,0.258470227705632,0.184511239058278,0.272252223050353,-0.0877409839920751
571,CBM16,MN1,20210721BIO1,0.202686063518106,0.00537330647621013,0.258470227705632,0.200827838490039,0.0419090194436755,0.158918819046363
572,CBM5,MN1,20210721BIO1,0.0810406627212619,0.00618013961545881,0.258470227705632,0.0791824376931951,0.0419090194436755,0.0372734182495195
